DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence
20/08/2020,Thursday,11:35 pm,202008-1188,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 4,123.311951,9.316501,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"One (1) piece small size heat sealed transparent plastic sachet containing suspected shabu granules; One(1) piece empty transparent sachet plastic; and One (1) piece geniune five hundred peso (₱500.00) bill bearing serial number BV79710 used as Buy-Bust money placed on top of a bogus money. The seized suspected shabu has an estimated weight of more or less 1.98 grams with DDB value of Php 13,464.00 and was brought to Negros Oriental Provincial Crime Laboratory Office for examination. Arrested suspect is now under custody of Dumaguete CPS for proper disposition.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
22/08/2020,Saturday,11:15 am,Traf(136)520,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Fronting MLJ Eatery,123.294388,9.286279,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
22/08/2020,Saturday,11:30 am,Traf(136)521,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Talay,Dumaguete Valencia Road,123.265404,9.289794,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
22/08/2020,Saturday,11:40 am,202008-1190,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Tugas,123.30629,9.324701,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"
1.) One (1) set Playing Cards. 
2.) Bet money amounting to ₱300. 00 in different denominations.
3.) One (1) Wood Table
4.) Three (3) pcs Plastic Chairs

   ",Php 300.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
22/08/2020,Saturday,3:30 pm,202008-1191,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cadawinonan,Purok Tugas,123.268921,9.304267,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Majong,"

1.) One (1 ) Majong set; 
2.) Bet money amounting to ₱300.00 in different denominations; 
3.) One (1) pc Wooden Table; 
4.) Two (2) pcs of plastic chairs; & 
5.) Two (2) pcs wooden chairs.

   ",Php 300.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,4,(Inside Residences) - Public Residential Area
23/08/2020,Sunday,11:55 am,202008-1193,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Kalubihan,123.294708,9.315321,NON-INDEX CRIME,,SPECIALLAWS,COCKFIGHTING LAW OF 1974 - PD 449,ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Fighting Cock,"
1. Two (2) seriously wounded fighting cocks with individual gaffs; and
2. Bet money amounting to ₱300.00 in different denominations.

 ",Php 300.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
23/08/2020,Sunday,11:00 pm,202008-1196,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,Purok Gumamela,123.262321,9.314908,NON-INDEX CRIME,,OTHERNONINDEX,GRAVE THREATS  - RPC Art. 282,,,No,,Small Arms - Shotgun,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
24/08/2020,Monday,7:40 pm,202008-1203,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Balugo,"Near Basketball Court, Habitat 1",123.258995,9.308693,INDEX CRIME,Crime Against Person,MURDER,FRUSTRATED,Shooting - M,,No,,Small Arms - Handgun (Pistol or Revolver),Cal.45,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
25/08/2020,Tuesday,3:00 pm,Traf(136)524,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,"Fronting Tiki Bar, Escaño Beach",123.311966,9.323335,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
25/08/2020,Tuesday,6:30 pm,Traf(136)526,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Junob,Silliman Heights Subd.,123.279457,9.303135,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
26/08/2020,Wednesday,10:00 pm,202008-1208,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Camia,123.308762,9.300069,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) piece elongated heat sealed transparent plastic sachet containing suspected shabu granules/powder  now marked as JJE-BB 08-26-20 with signature; (object of sale)
2.	Eleven (11) pieces elongated heat sealed transparent plastic sachet containing suspected shabu granules/powder  now marked as JJE-P1 08-26-20 with signature to JJE-P11 08-26-20 with signature;
3.	One (1) piece medium sized transparent plastic sachet containing suspected shabu granules/powder now marked as JJE-P12 8-26-20 with signature;
4.	One (1) piece self sealing transparent plastic sachet where items 2 and 3 were placed marked as JJE-P13 08-26-20 with signature;
5.	One (1) piece five hundred peso bill with serial number TQ211331 used as Buy Bust money; 

7.	REMARKS:  Estimated total weight of all confiscated suspected shabu is more or less 4 Grams with corresponding DDB value amounting to Php 27,200.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
26/08/2020,Wednesday,10:00 pm,202008-1208,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Camia,123.308762,9.300069,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) piece elongated heat sealed transparent plastic sachet containing suspected shabu granules/powder  now marked as JJE-BB 08-26-20 with signature; (object of sale)
2.	Eleven (11) pieces elongated heat sealed transparent plastic sachet containing suspected shabu granules/powder  now marked as JJE-P1 08-26-20 with signature to JJE-P11 08-26-20 with signature;
3.	One (1) piece medium sized transparent plastic sachet containing suspected shabu granules/powder now marked as JJE-P12 8-26-20 with signature;
4.	One (1) piece self sealing transparent plastic sachet where items 2 and 3 were placed marked as JJE-P13 08-26-20 with signature;
5.	One (1) piece five hundred peso bill with serial number TQ211331 used as Buy Bust money; 

7.	REMARKS:  Estimated total weight of all confiscated suspected shabu is more or less 4 Grams with corresponding DDB value amounting to Php 27,200.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
26/08/2020,Wednesday,11:06 pm,202008-1209,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,"Sto. Niño Road, Purok Tabunon",123.29612,9.283007,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a.	one (1) piece medium size heat sealed transparent plastic sachet containing suspected shabu granules (subject of sale); 
b.	Two (2) pieces elongated heat sealed transparent plastic sachet containing suspected shabu granules;
c.	one (1) pouch color brown;
d.	one (1) piece geniune five hundred peso (₱500.00) bill bearing serial number QX745026 used as Buy-Bust money placed on top of a bogus money.

        Remark	s: The confiscated suspected shabu with estimated weight more or less 1.9 grams with DDB value of ₱12,920.00. The arrested suspect was brought to this office pending for filing of appropriate charges against him, while the confiscated pieces of evidence was brought to PNP Crime Laboratory for examination.

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
26/08/2020,Wednesday,11:06 pm,202008-1209,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,"Sto. Niño Road, Purok Tabunon",123.29612,9.283007,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
a.	one (1) piece medium size heat sealed transparent plastic sachet containing suspected shabu granules (subject of sale); 
b.	Two (2) pieces elongated heat sealed transparent plastic sachet containing suspected shabu granules;
c.	one (1) pouch color brown;
d.	one (1) piece geniune five hundred peso (₱500.00) bill bearing serial number QX745026 used as Buy-Bust money placed on top of a bogus money.

        Remark	s: The confiscated suspected shabu with estimated weight more or less 1.9 grams with DDB value of ₱12,920.00. The arrested suspect was brought to this office pending for filing of appropriate charges against him, while the confiscated pieces of evidence was brought to PNP Crime Laboratory for examination.

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
27/08/2020,Thursday,2:30 am,202008-1210,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Purok Tangigue,123.30761,9.322986,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Billard,"
1.	One (1) unit pool cue billiard table;
2.	Sixteen (16) pcs cue ball with respective number;
3.	Bet money worth Php4,184.00 in different denominations;
4.	Four (4) pcs. cue stick made of wood 
5.	One (1) pc triangle color black used to set the cue ball.

",Php 4184.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
29/08/2020,Saturday,8:30 pm,Traf(136)531,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,"T. Junction, Hibbard Ave. and Katada St.",123.30751,9.311816,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
30/08/2020,Sunday,1:50 am,202008-1217,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Purok Bayanihan,123.295288,9.283102,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Billard,"
1.	One (1) unitpool cue billiard table;
2.	Sixteen (16) pcs cue ball with respective number;
3.	Bet money worth Php400.00 in different denominations;
4.	Six (6) pcs. cue stick made of wood 
5.	One (1) pc triangle color black used to set the cue ball.

On the above stated time date and place, operating team conducted anti-illegal gambling operations which resulted to the arrest of the above stated suspects and the confiscation of the evidence recovered listed above. Suspects were duly informed by PSSg Andy Boy Pagbunocan of their constitutional rights and the nature of their case they committed in Cebuano dialect understandable to them. Suspects were brought at this station for proper booking and inventory.",Php 400.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
30/08/2020,Sunday,3:30 pm,202008-1218,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,"Conrado Calumpang's Billiard Hall, Purok Tugas",123.289078,9.319249,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Billard,"
1.	One (1) unit pool cue billiard table;
2.	Sixteen (16) pcs cue ball with respective number;
3.	Bet money worth Php 250.00 in different denominations;
4.	Four (4) pcs. cue stick made of wood 
5.	One (1) pc triangle color black used to set the cue ball.
",Php 250.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
30/08/2020,Sunday,3:40 pm,202008-1219,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,"Conrado Calumpang's Billiard Hall, Purok Tugas",123.300293,9.310302,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Billard,"
1.	One (1) unit pool cue billiard table;
2.	Sixteen (16) pcs cue ball with respective number;
3.	Bet money worth Php 370.00 in different denominations;
4.	Three (3) pcs. cue stick made of wood 
5.	One (1) pc triangle color black used to set the cue ball.
",Php 370.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
30/08/2020,Sunday,3:50 pm,202008-1220,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,"Conrado Calumpang's Billiard Hall, Purok Tugas",123.294731,9.309561,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Billard,"
1.	One (1) unit pool cue billiard table;
2.	Sixteen (16) pcs cue ball with respective number with box:
3.	Bet money worth Php450.00 in different denominations; and
4.	Two (2) pcs. Cue stick made of wood.
",Php 450.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
30/08/2020,Sunday,6:59 pm,202008-1221,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Melrose Beach,123.306801,9.291022,INDEX CRIME,Crime Against Person,HOMICIDE,Attempted Homicide,Stabbing/Hacking - H,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
31/08/2020,Monday,6:15 pm,202008-1223,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Purok Makiangayon,123.273949,9.323949,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"1.One (1) piece heat sealed transparent plastic sachet containing suspected shabu now marked as CL-BB-08-31-2020 with signature; (object of sale) 2.Two (2) pieces heat sealed transparent plastic sachet containing suspected shabu now marked as CL-P1-08-31-2020 to CL-P2-08-31-2020 both with signatures; 3.One (1) piece self-sealing medium sized transparent plastic containing suspected shabu  now marked as CL-P3-08-31-2020; 4. One (1) piece pink pouch (brand Monk King) now marked as CL-P-08-31-2020 with signature;5. One (1)unit Yamaha Mio Motorcycle with temporary plate number 0901-00000367962 with key now marked as CL-P4-08-31-2020; 6. One (1) piece five hundred peso bill with serial number BZ948025 used as Buy Bust money. Estimated total weight of all confiscated suspected shabu is more or less 5 Grams with corresponding DDB value amounting to Php 34, 000.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
31/08/2020,Monday,6:15 pm,202008-1223,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Purok Makiangayon,123.273949,9.323949,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"1.One (1) piece heat sealed transparent plastic sachet containing suspected shabu now marked as CL-BB-08-31-2020 with signature; (object of sale) 2.Two (2) pieces heat sealed transparent plastic sachet containing suspected shabu now marked as CL-P1-08-31-2020 to CL-P2-08-31-2020 both with signatures; 3.One (1) piece self-sealing medium sized transparent plastic containing suspected shabu  now marked as CL-P3-08-31-2020; 4. One (1) piece pink pouch (brand Monk King) now marked as CL-P-08-31-2020 with signature;5. One (1)unit Yamaha Mio Motorcycle with temporary plate number 0901-00000367962 with key now marked as CL-P4-08-31-2020; 6. One (1) piece five hundred peso bill with serial number BZ948025 used as Buy Bust money. Estimated total weight of all confiscated suspected shabu is more or less 5 Grams with corresponding DDB value amounting to Php 34, 000.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
09/08/2020,Sunday,2:00 pm,202008-W-0233,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,"Zone I, Purok Yellow Tops",123.264069,9.311552,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),"ACTS OF LASCIVIOUSNESS IN RELATION TO R.A. 7610

The victim accompanied by her father, Barangay VAW Desk Officer, and mobile 01 crew, PSSg Pinili and PSSg Pis-an, was tanod officer to report and to put into record that on the above-mentioned time, date and place of incident she was in the house when the respondent invited her to go to “BISTRO” where her father is working.
That they walked for several minutes and was surprised when the respondent brought her to a bushes and made her sit on his lap.
The respondent then touched her vagina, she felt scared and ran away going home.  She confessed to her grandmother who asked distance from the Barangay.",,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
15/08/2020,Saturday,11:00 pm,202008-W-0235,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Dapdap,123.298836,9.303606,NON-INDEX CRIME,,SPECIALLAWS,RA 7610 (CHILD ABUSE),Viol. of RA 9262 (Sexual Abuse),,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,No,0,(Inside Residences) - Public Residential Area
19/08/2020,Wednesday,7:00 am,202008-W-0239,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Kasadya,123.296913,9.306258,INDEX CRIME,Crime Against Property,CARNAPPING,Motorcycle,TWOC (Taken without Owner's Consent),,CICL (Suspect),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences - Subdivision) - w/o Security Guard
