DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence*
2021-08-10,Tuesday,13:05:00,Traf(137)088,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),Intersection Sta. Catalina St. and Surban St.,123.308685,9.306479,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-10,Tuesday,13:30:00,Traf(137)089,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Dela Viña St.,123.297379,9.315151,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-11,Wednesday,14:10:00,202108-1216,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Pulantubig,"Ukay-ukayan, Villa Amada",123.298492,9.324336,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Establishment),,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,1,Ukay-ukayan
2021-08-14,Saturday,9:45:00,202108-1225,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone II,123.308899,9.314739,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"
	Confiscated pieces of evidence were:
		a.) 1 Set playing cards consisting 52 pieces, Blue/red combination; and
		b.)Bet money amounting to Two Hundred Pesos (Php 200.00).

",Php 200.00,,,,,,Filed in Pros / Court,No,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
2021-08-14,Saturday,10:50:00,202108-1226,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.311607,9.31499,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Piyat-piyat,"
	
	Confiscated pieces of evidence were:
		a.) 1 Set playing cards consisting 52 pieces, Blue/red combination; and
		b.)Bet money amounting to Four Hundred Twenty Pesos (Php 420.00).

",Php 420.00,,,,,,Filed in Pros / Court,No,Yes,No,Yes,4,(Inside Residences) - Public Residential Area
2021-08-14,Saturday,8:50:00,Traf(137)092,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Fronting Phil. Business Bank, Pinili St.",123.307831,9.304272,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-14,Saturday,8:50:00,Traf(137)092,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Fronting Phil. Business Bank, Pinili St.",123.307831,9.304272,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-14,Saturday,22:45:00,Traf(137)093,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Intersection Veterans Ave. and Aldecoa Drive,123.304718,9.317192,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-14,Saturday,22:45:00,Traf(137)093,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Intersection Veterans Ave. and Aldecoa Drive,123.304718,9.317192,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-16,Monday,20:03:00,202108-1235,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Purok Ipil-ipil,123.300011,9.290529,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) piece heat sealed elongated transparent plastic sachet containing suspected shabu granules marked as KP-BB-08-16-21 MANGNAO 8:03 PM with signature; (object of sale)
2.	Three (3) pieces large size  heat sealed transparent plastic sachet containing suspected shabu granules markedKP-P1-08-16-21 HELMET 8:03 PM toKP-P3-08-16-21 HELMET 8:03 PMall with signatures;
3.	One (1) piece paper served as wrapper of item no. 2 now marked as KP-P4-08-16-21 HELMET 8:03 PM with signature;
4.	One (1) piece black nutshell helmet where items no. 2 and no. 3 are placed inside marked as KP-P5-08-16-21 HELMET 8:03 PM with signature:
5.	One (1) unit SUZUKI RAIDER 150 color black and red combination marked as KP-P6-08-16-21 HELMET 8:03 PM with signature;
6.	 One (1) piece Five Hundred Peso Bill with serial no. CH135879 served as Buy bust money;

VII.	REMARKS:Estimated total weight of all confiscated suspected shabu is more or less 3 Grams with corresponding SDP value amounting to Php20,400.00which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-16,Monday,20:03:00,202108-1235,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,Purok Ipil-ipil,123.300011,9.290529,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"

1.	One (1) piece heat sealed elongated transparent plastic sachet containing suspected shabu granules marked as KP-BB-08-16-21 MANGNAO 8:03 PM with signature; (object of sale)
2.	Three (3) pieces large size  heat sealed transparent plastic sachet containing suspected shabu granules markedKP-P1-08-16-21 HELMET 8:03 PM toKP-P3-08-16-21 HELMET 8:03 PMall with signatures;
3.	One (1) piece paper served as wrapper of item no. 2 now marked as KP-P4-08-16-21 HELMET 8:03 PM with signature;
4.	One (1) piece black nutshell helmet where items no. 2 and no. 3 are placed inside marked as KP-P5-08-16-21 HELMET 8:03 PM with signature:
5.	One (1) unit SUZUKI RAIDER 150 color black and red combination marked as KP-P6-08-16-21 HELMET 8:03 PM with signature;
6.	 One (1) piece Five Hundred Peso Bill with serial no. CH135879 served as Buy bust money;

VII.	REMARKS:Estimated total weight of all confiscated suspected shabu is more or less 3 Grams with corresponding SDP value amounting to Php20,400.00which will be submitted to PNP Provincial Crime Laboratory for forensic examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-19,Thursday,12:55:00,202108-1242,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Upper Baluno,123.298294,9.313381,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu, a.) One (1) pc. medium size heat sealed transparent plastic sachet containing suspected shabu Granules/powder markes as BB1-SGA-8-19-2021 with signature; b.) One (1) pc. medium size heat sealed transparent plastic sachet containing suspected shabu granules/powder marked as BB2-SGA-8-19-2021 with signature; c.) One (1) pc. genuine One Thousand Peso bill with serial # MN814824 placed on to bogus money roled with rubber bond served as Buy Bust money marked as P1-SGA-8-19-2021 with signature; d.) One (1) pc. medium size heat sealed transparent plastic sachet containing suspected shabu granules/powder marked as P2-SGA-8-19-2021 with signature; e.) One (1) pc. my phone cellphone keypad color black marked as P3-SGA-8-19-2021 with signature; and f.) One (1) pc. motorcycle color black Honda Wave 100 with Plate # MC 436465 with key marked as P4-SGA-8-19-2021 with signature.,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-19,Thursday,12:55:00,202108-1242,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Upper Baluno,123.298294,9.313381,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu, a.) One (1) pc. medium size heat sealed transparent plastic sachet containing suspected shabu Granules/powder markes as BB1-SGA-8-19-2021 with signature; b.) One (1) pc. medium size heat sealed transparent plastic sachet containing suspected shabu granules/powder marked as BB2-SGA-8-19-2021 with signature; c.) One (1) pc. genuine One Thousand Peso bill with serial # MN814824 placed on to bogus money roled with rubber bond served as Buy Bust money marked as P1-SGA-8-19-2021 with signature; d.) One (1) pc. medium size heat sealed transparent plastic sachet containing suspected shabu granules/powder marked as P2-SGA-8-19-2021 with signature; e.) One (1) pc. my phone cellphone keypad color black marked as P3-SGA-8-19-2021 with signature; and f.) One (1) pc. motorcycle color black Honda Wave 100 with Plate # MC 436465 with key marked as P4-SGA-8-19-2021 with signature.,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-19,Thursday,21:41:00,202108-1244,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bantayan,Front of Qualfon,123.304558,9.327321,INDEX CRIME,Crime Against Property,ROBBERY,Robbery w/ Intimidation,Mugging,,No,,,,,,,,,,,,,,,,,,,,Other Form of Robbery,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
2021-08-20,Friday,13:00:00,202108-1249,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,"Zenith Warehouse, Villa Fortunata",123.27813,9.311044,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,2,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2021-08-21,Saturday,8:30:00,202108-1251,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Orchids,123.307411,9.29836,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"

	
	Confiscated pieces of evidence were:
		a.) 1 Set playing cards consisting 52 pieces, green/red combination; and
		b.) Bet money amounting to Two Hundred Ninety Pesos (Php 290.00).

",Php 290.00,,,,,,Filed in Pros / Court,No,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
2021-08-21,Saturday,9:08:00,202108-1252,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.308563,9.300774,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"
		a.) 1 Set playing cards consisting 52 pieces, yellow/red combination with   cover; and
                   b.) Bet money amounting to Two Hundred Eighty Pesos (Php 280.00).

",Php 280.00,,,,,,Filed in Pros / Court,No,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
2021-08-21,Saturday,21:47:00,202108-1260,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bajumpandan,Purok Kawayan,123.27774,9.285633,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a.	Three (3) pcs. heat sealed transparent plastic sachets of different sizes containing suspected shabu with markings and signature;
b.	One (1) piece Five Hundred Peso Bill Buy Bust Money.
c.	One Ball cap and One Jacket used to hide the shabu items; 

 Total estimated weight of all confiscated suspected shabu items is more or less 7 grams with corresponding SDP amounting to Php47,600.00 which will be submitted to PNP Crime Laboratory for forensic examination",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-21,Saturday,21:47:00,202108-1260,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bajumpandan,Purok Kawayan,123.27774,9.285633,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
a.	Three (3) pcs. heat sealed transparent plastic sachets of different sizes containing suspected shabu with markings and signature;
b.	One (1) piece Five Hundred Peso Bill Buy Bust Money.
c.	One Ball cap and One Jacket used to hide the shabu items; 

 Total estimated weight of all confiscated suspected shabu items is more or less 7 grams with corresponding SDP amounting to Php47,600.00 which will be submitted to PNP Crime Laboratory for forensic examination",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-24,Tuesday,1:25:00,202108-1270,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Canlas,123.29995,9.304363,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a.) One (1) pc elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale);
b.)  Two (2) pcs elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu; with total estimated weight of .15 grams with  DDB value of Php 1,020; and
c.) One (1) pc genuine Five hundred Peso bill (Php 500.00 )  as buy bust money. 
d.) One (1) sling bag camouflage. 
Suspect was immediately taken to Police Station for booking and proper disposition while documentary requirements are being prepared for filing in court.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-24,Tuesday,1:25:00,202108-1270,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Canlas,123.29995,9.304363,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
a.) One (1) pc elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale);
b.)  Two (2) pcs elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu; with total estimated weight of .15 grams with  DDB value of Php 1,020; and
c.) One (1) pc genuine Five hundred Peso bill (Php 500.00 )  as buy bust money. 
d.) One (1) sling bag camouflage. 
Suspect was immediately taken to Police Station for booking and proper disposition while documentary requirements are being prepared for filing in court.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-25,Wednesday,1:16:00,202108-1271,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Crossing Bogo,123.292938,9.313121,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-25,Wednesday,1:16:00,202108-1271,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Crossing Bogo,123.292938,9.313121,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-08-26,Thursday,8:10:00,Traf(137)095,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Intersection Perdices St. and Sta. Rosa St.,123.307808,9.303677,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
2021-08-24,Tuesday,12:00:00,202108-1278,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"No.4 St. Michael St., Asuncion Village",123.298492,9.31657,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
2021-08-27,Friday,14:30:00,Traf(137)096,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),"Fronting Bethel Guest House, Rizal Boulevard",123.310165,9.306365,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-27,Friday,15:30:00,Traf(137)097,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Fronting Shell Gasoline Station,123.306679,9.300092,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-08-28,Saturday,20:15:00,202108-1281,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Dumaguete City Port,123.310669,9.313563,NON-INDEX CRIME,,SPECIALLAWS,MANDATORY REPORTING OF NOTIFIABLE DISEASES AND HEALTH EVENTS OF PUBLIC HEALTH CONCERN ACT - RA 11332, not allowed to enter the port unless they have a swab result ,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Resort/Hotel/Motel/Inn
2021-08-28,Saturday,23:14:00,202108-1282,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,"Amistad Road, Purok Gumamela",123.290916,9.300339,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"

	
	Confiscated pieces of evidence were:
		a.) 1 Set playing cards consisting 52 pieces with case; and
		b.) Bet money amounting to Two Hundred Ten (Php. 350.00) pesos.

",Php 350.00,,,,,,Filed in Pros / Court,No,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
2021-08-05,Thursday,14:50:00,W-0027,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Bricks Country Lodge, Valencia Drive",123.298294,9.313381,NON-INDEX CRIME,,SPECIALLAWS,RA 9208 (TRAFFICKING IN PERS),suspect and the victim within the vicinity of said hotel,,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Resort/Hotel/Motel/Inn
2021-08-05,Thursday,14:50:00,W-0027,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Bricks Country Lodge, Valencia Drive",123.298294,9.313381,INDEX CRIME,Crime Against Person,RAPE,RAPE (Art 335 RPC / RA 8353),"Force, Threat and Intimidation",,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Resort/Hotel/Motel/Inn
2021-08-07,Saturday,6:00:00,W-0028,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Pulantubig,,123.298492,9.324336,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-06-16,Wednesday,18:00:00,W-0026,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,San Jose Extension,123.292938,9.313121,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness,ejaculating his penis in front of her,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w/o Security Guard
2021-09-01,Wednesday,0:42:00,202109-1291,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.309181,9.300212,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a.) One (1) pc small heat-sealed transparent plastic sachet containing suspected Shabu granules later marked as HTM-BB-09-01-2021 with my signature, time and place of arrest.
b.)  Five (5) pcs elongated heat-sealed transparent plastic sachet containing suspected Shabu granules later marked as HTM-P1-09-01-2021 to HTM-P5-09-01-2021 all with my signature, time and place of arrest; 
with total estimated weight of 1 gram with  SDP value of Php 6,800;
c.) One (1) pc paper containing items number two (2) which later marked as HTM-P6-09-01-2021 with my signature, time and place of arrest;
d.) One (1) pc Five hundred Peso bill (Php 500.00 ) with serial number NQ631499 which serve as buy bust money. 

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-09-01,Wednesday,0:42:00,202109-1291,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.309181,9.300212,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
a.) One (1) pc small heat-sealed transparent plastic sachet containing suspected Shabu granules later marked as HTM-BB-09-01-2021 with my signature, time and place of arrest.
b.)  Five (5) pcs elongated heat-sealed transparent plastic sachet containing suspected Shabu granules later marked as HTM-P1-09-01-2021 to HTM-P5-09-01-2021 all with my signature, time and place of arrest; 
with total estimated weight of 1 gram with  SDP value of Php 6,800;
c.) One (1) pc paper containing items number two (2) which later marked as HTM-P6-09-01-2021 with my signature, time and place of arrest;
d.) One (1) pc Five hundred Peso bill (Php 500.00 ) with serial number NQ631499 which serve as buy bust money. 

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-09-02,Thursday,10:00:00,Traf(137)098,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,"Fronting Nicky's Bar and Cocktail Lounge, National Highway",123.293205,9.279566,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-09-02,Thursday,18:28:00,202109-1297,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 7 (Barangay 7),"Gate Guard Area, Dumaguete City Polcie Station",123.304573,9.307039,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"

a.) One (1) piece elongated heat sealed transparent plastic sachet containing suspected shabu granules with estimated weight of 1 gram and DDB of Php. 6, 800.00 marked as JJCM-P1-09-02-2021 6:20pm;
b.) One (1) piece tinfoil marked as JJCM-P2-09-02-2021 6:20pm; and
c.) One (1) piece peanut butter bottle marked as JJCM-P3-09-02-2021 6:20pm all with signatures;

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,Police Station
2021-09-03,Friday,19:40:00,202109-1302,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 7 (Barangay 7),Dumaguete City Police Station Compound,123.304588,9.307041,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority,deliberately disobeyed ,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-09-03,Friday,21:40:00,202109-1303,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Riverside,123.299896,9.304088,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal, went wild and shouted,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-09-04,Saturday,8:00:00,202109-1304,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Orchids,123.307281,9.298651,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Cara y Cruz / Hantak,"
	
	Confiscated pieces of evidence were:
		a.) Three (3) pieces One Piso coins use as tose coins; and
		b.)Bet money amounting to One Hundred fourty (Php. 140.00) pesos.

",Php 140.00,,,,,,Filed in Pros / Court,No,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
